date,store_id,product_id,product_name,category,sub_category,region,city,units_sold,revenue,price_per_unit,discount_percentage,marketing_spend,customer_footfall,conversion_rate,holiday_flag,weekend_flag,competitor_price,stock_available,supply_chain_delay_days,weather_index,economic_index
2022-01-05,STR-004,PRD-0143,ActiveEdge Outdoor 891,Sports,Outdoor Gear,Oman,Muscat,5,2511.99,528.84,5.0,414.83,289,0.0173,0,0,479.83,136,0,15.0,1.0305
2020-05-11,STR-034,PRD-0217,FreshChoice Frozen 392,Grocery,Frozen Foods,KSA,Dammam,81,1897.18,33.46,30.0,0.0,562,0.1441,1,0,30.22,87,0,37.2,0.8197
2022-12-29,STR-042,PRD-0429,NovaTech Tablets 505,Electronics,Tablets,Oman,Muscat,11,21997.25,1999.75,0.0,0.0,912,0.0121,0,0,2199.04,136,0,15.0,1.0697
2023-05-17,STR-049,PRD-0497,ClassicFit Accessories 815,Fashion,Accessories,Oman,Nizwa,15,618.0,41.2,0.0,0.0,396,0.0379,0,0,42.68,75,0,39.3,1.0849
2024-02-25,STR-030,PRD-0111,ModernEdge Women 579,Fashion,Women Clothing,Oman,Sohar,22,3232.68,146.94,0.0,0.0,327,0.0673,0,0,154.78,30,0,20.0,1.116
2024-12-29,STR-021,PRD-0142,ModernEdge Women 920,Fashion,Women Clothing,Oman,Salalah,9,1669.23,185.47,0.0,348.06,772,0.0117,0,0,168.11,109,0,15.0,1.1498
2022-09-09,STR-041,PRD-0068,OrganicBest Frozen 366,Grocery,Frozen Foods,KSA,Mecca,40,863.2,21.58,0.0,96.41,1038,0.0385,0,1,18.93,93,0,22.4,1.0576
2020-03-16,STR-032,PRD-0499,OrganicBest Dairy 434,Grocery,Dairy,Qatar,Al Khor,70,1926.4,27.52,0.0,0.0,410,0.1707,0,0,29.94,132,0,21.3,0.8145
2020-08-06,STR-007,PRD-0366,DailyDelight Fresh 948,Grocery,Fresh Produce,Oman,Nizwa,35,283.15,8.09,0.0,0.0,190,0.1842,0,0,8.34,35,0,33.5,0.8278
2024-11-23,STR-005,PRD-0067,VogueWear Kids 481,Fashion,Kids Clothing,UAE,Ajman,25,19975.5,799.02,0.0,0.0,912,0.0274,0,1,687.61,29,0,15.0,1.1458
2024-10-04,STR-021,PRD-0047,FarmFresh Frozen 972,Grocery,Frozen Foods,Oman,Salalah,57,1061.91,18.63,0.0,155.03,892,0.0639,0,1,17.39,77,0,23.4,1.1404
2023-03-27,STR-034,PRD-0097,FreshChoice Dairy 360,Grocery,Dairy,KSA,Dammam,140,3950.31,43.41,35.0,0.0,406,0.3448,1,0,44.76,140,0,25.4,1.0794
2020-05-31,STR-002,PRD-0182,PureSkin Fragrance 244,Beauty,Fragrance,KSA,Riyadh,12,4293.35,376.61,5.0,0.0,425,0.0282,0,0,399.31,85,0,39.4,0.8216
2024-05-23,STR-021,PRD-0046,GlowUp Makeup 985,Beauty,Makeup,Oman,Salalah,47,4027.29,122.41,30.0,0.0,1314,0.0358,1,0,140.61,48,0,35.8,1.1257
2022-06-20,STR-024,PRD-0293,PowerMax Outdoor 526,Sports,Outdoor Gear,Qatar,Al Wakrah,17,2199.12,129.36,0.0,0.0,528,0.0322,0,0,134.93,116,3,42.7,1.0487
2024-05-18,STR-008,PRD-0461,ClassicFit Footwear 640,Fashion,Footwear,Oman,Sohar,18,3345.96,218.69,15.0,0.0,401,0.0449,0,1,239.65,70,0,37.1,1.1251
2021-11-20,STR-007,PRD-0025,GlowUp Skincare 341,Beauty,Skincare,Oman,Nizwa,14,4746.0,339.0,0.0,0.0,677,0.0207,0,1,326.17,117,0,15.0,1.0255
2020-09-10,STR-015,PRD-0354,TrendWave Men 993,Fashion,Men Clothing,KSA,Dammam,0,0.0,767.79,0.0,0.0,409,0.0,0,0,719.08,0,0,25.3,0.8311
2020-08-20,STR-017,PRD-0252,RadiantX Makeup 686,Beauty,Makeup,KSA,Riyadh,8,3016.44,396.9,5.0,0.0,625,0.0128,0,0,448.49,62,0,34.7,0.8291
2023-09-17,STR-035,PRD-0178,SportElite Accessories 471,Sports,Accessories,KSA,Mecca,5,1390.85,278.17,0.0,150.3,502,0.01,0,0,244.3,106,1,26.5,1.0984
2020-10-15,STR-017,PRD-0343,GlowUp Skincare 945,Beauty,Skincare,KSA,Riyadh,11,2099.13,190.83,0.0,0.0,454,0.0242,0,0,192.89,58,0,17.1,0.8884
2021-08-11,STR-006,PRD-0115,DailyDelight Dairy 759,Grocery,Dairy,Qatar,Lusail,29,501.12,17.28,0.0,0.0,764,0.038,0,0,18.99,126,0,32.4,1.0144
2020-10-10,STR-022,PRD-0168,BloomEssence Skincare 373,Beauty,Skincare,KSA,Dammam,9,1523.0,225.63,25.0,117.28,738,0.0122,0,1,208.05,148,0,18.5,0.8861
2020-05-15,STR-041,PRD-0197,EleganceX Footwear 148,Fashion,Footwear,KSA,Mecca,6,3067.39,639.04,20.0,0.0,462,0.013,1,1,552.1,82,0,39.4,0.8201
2023-06-26,STR-045,PRD-0158,CozyNest Storage 188,Home & Living,Storage,Oman,Nizwa,3,2587.51,907.9,5.0,0.0,240,0.0125,0,0,896.55,16,0,37.4,1.0893
2021-06-17,STR-042,PRD-0013,NestCraft Decor 229,Home & Living,Decor,Oman,Muscat,8,3796.72,474.59,0.0,0.0,758,0.0106,0,0,440.9,78,0,43.6,1.0036
2021-11-07,STR-007,PRD-0399,EleganceX Kids 273,Fashion,Kids Clothing,Oman,Nizwa,19,9732.37,512.23,0.0,0.0,331,0.0574,0,0,529.95,41,0,15.0,1.024
2023-10-07,STR-032,PRD-0247,HomePlus Lighting 943,Home & Living,Lighting,Qatar,Al Khor,9,8568.18,952.02,0.0,166.32,655,0.0137,0,1,929.69,133,0,20.9,1.1006
2022-03-17,STR-017,PRD-0188,NovaTech Cameras 598,Electronics,Cameras,KSA,Riyadh,2,1691.7,845.85,0.0,0.0,455,0.0044,0,0,836.33,131,0,23.8,1.0383
2021-01-29,STR-031,PRD-0479,EliteHome Kitchen 816,Home & Living,Kitchen,Oman,Sohar,10,9573.5,957.35,0.0,0.0,1118,0.0089,0,1,836.69,42,4,15.0,0.9377
2023-02-05,STR-002,PRD-0054,HomePlus Decor 435,Home & Living,Decor,KSA,Riyadh,8,552.6,72.71,5.0,0.0,512,0.0156,0,0,81.65,122,0,16.7,1.0739
2024-02-15,STR-019,PRD-0255,NaturePure Bakery 366,Grocery,Bakery,Oman,Muscat,0,0.0,22.39,0.0,0.0,672,0.0,0,0,22.65,0,0,17.6,1.115
2022-01-22,STR-048,PRD-0162,ProFit Sportswear 532,Sports,Sportswear,UAE,Dubai,26,14981.46,576.21,0.0,0.0,641,0.0406,0,1,654.47,45,0,15.1,1.0324
2023-04-10,STR-048,PRD-0420,PowerMax Sportswear 382,Sports,Sportswear,UAE,Dubai,21,2933.11,174.59,20.0,0.0,366,0.0574,1,0,200.07,39,0,31.2,1.0809
2021-05-25,STR-008,PRD-0064,RadiantX Wellness 630,Beauty,Wellness,Oman,Sohar,10,1648.1,164.81,0.0,0.0,476,0.021,0,0,189.42,64,0,37.9,0.9925
2024-09-02,STR-001,PRD-0389,PixelMax Smart 785,Electronics,Smart Watches,Oman,Nizwa,9,4585.5,509.5,0.0,0.0,507,0.0178,0,0,566.05,100,0,32.6,1.1369
2024-12-26,STR-010,PRD-0024,BloomEssence Fragrance 627,Beauty,Fragrance,KSA,Dammam,9,1821.42,202.38,0.0,0.0,803,0.0112,0,0,198.5,80,0,15.0,1.1495
2022-01-31,STR-025,PRD-0154,EleganceX Footwear 520,Fashion,Footwear,Oman,Nizwa,9,1561.14,173.46,0.0,0.0,360,0.025,0,0,195.82,111,0,16.1,1.0334
2020-05-14,STR-038,PRD-0343,GlowUp Skincare 945,Beauty,Skincare,KSA,Riyadh,16,2442.62,190.83,20.0,0.0,602,0.0266,1,0,168.55,110,0,37.1,0.82
2023-04-07,STR-001,PRD-0464,OrganicBest Bakery 458,Grocery,Bakery,Oman,Nizwa,86,222.14,3.69,30.0,252.96,1174,0.0733,1,1,3.54,86,0,27.7,1.0806
2024-03-04,STR-003,PRD-0077,NaturePure Fresh 411,Grocery,Fresh Produce,Qatar,Lusail,0,0.0,13.28,15.0,283.56,455,0.0,0,0,11.53,0,0,17.5,1.1169
2022-01-09,STR-002,PRD-0265,ProFit Fitness 403,Sports,Fitness Equipment,KSA,Riyadh,13,5486.66,496.53,15.0,0.0,590,0.022,0,0,437.05,122,0,15.0,1.0309
2021-04-19,STR-011,PRD-0435,PixelMax Headphones 488,Electronics,Headphones,KSA,Jeddah,4,5644.69,2015.96,30.0,0.0,702,0.0057,1,0,1731.3,104,0,32.5,0.9754
2023-01-31,STR-042,PRD-0442,GoldenHarvest Dairy 832,Grocery,Dairy,Oman,Muscat,59,784.11,13.29,0.0,0.0,859,0.0687,0,0,11.37,78,0,15.0,1.0733
2024-08-29,STR-033,PRD-0268,DailyDelight Frozen 836,Grocery,Frozen Foods,UAE,Dubai,31,159.96,6.45,20.0,0.0,252,0.123,0,0,6.21,31,5,30.5,1.1364
2020-07-23,STR-038,PRD-0472,UrbanStyle Accessories 888,Fashion,Accessories,KSA,Riyadh,14,4227.92,431.42,30.0,0.0,679,0.0206,0,0,429.18,113,0,39.2,0.8265
2023-05-21,STR-004,PRD-0338,CozyNest Decor 607,Home & Living,Decor,Oman,Muscat,14,16503.76,1178.84,0.0,0.0,304,0.0461,0,0,1017.75,47,0,39.6,1.0854
2022-09-17,STR-045,PRD-0033,DailyDelight Snacks 862,Grocery,Snacks,Oman,Nizwa,52,366.08,7.04,0.0,0.0,666,0.0781,0,1,6.1,141,0,26.4,1.0584
2021-03-13,STR-030,PRD-0289,UrbanStyle Kids 108,Fashion,Kids Clothing,Oman,Sohar,25,17943.0,717.72,0.0,0.0,620,0.0403,0,1,814.39,96,0,25.7,0.9579
2024-10-19,STR-041,PRD-0197,EleganceX Footwear 148,Fashion,Footwear,KSA,Mecca,17,10863.68,639.04,0.0,0.0,563,0.0302,0,1,551.59,29,0,18.0,1.142
2022-12-03,STR-021,PRD-0115,DailyDelight Dairy 759,Grocery,Dairy,Oman,Salalah,102,1762.56,17.28,0.0,0.0,854,0.1194,0,1,18.34,102,0,15.0,1.0669
2021-11-18,STR-012,PRD-0187,DailyDelight Dairy 850,Grocery,Dairy,Qatar,Lusail,64,630.4,9.85,0.0,0.0,602,0.1063,0,0,10.36,64,0,15.0,1.0252
2021-05-30,STR-050,PRD-0296,SportElite Sportswear 258,Sports,Sportswear,UAE,Dubai,13,975.42,93.79,20.0,255.46,384,0.0339,0,0,98.9,23,0,37.1,0.9949
2024-11-29,STR-021,PRD-0244,TrendWave Men 997,Fashion,Men Clothing,Oman,Salalah,29,4936.38,170.22,0.0,0.0,908,0.0319,0,1,174.71,119,4,15.0,1.1465
2020-04-08,STR-008,PRD-0064,RadiantX Wellness 630,Beauty,Wellness,Oman,Sohar,0,0.0,164.81,0.0,0.0,464,0.0,0,0,176.58,0,0,27.1,0.8166
2021-06-27,STR-043,PRD-0061,LivingArt Decor 729,Home & Living,Decor,Oman,Salalah,7,5676.02,810.86,0.0,0.0,922,0.0076,0,0,703.42,41,0,40.5,1.0084
2022-03-06,STR-019,PRD-0351,HomePlus Kitchen 623,Home & Living,Kitchen,Oman,Muscat,1,1047.62,1047.62,0.0,0.0,540,0.0019,0,0,900.33,49,0,19.0,1.0371
2020-05-05,STR-019,PRD-0351,HomePlus Kitchen 623,Home & Living,Kitchen,Oman,Muscat,5,4190.48,1047.62,20.0,0.0,527,0.0095,1,0,1135.26,88,0,34.1,0.8191
2021-01-05,STR-028,PRD-0308,CozyNest Kitchen 548,Home & Living,Kitchen,UAE,Ajman,5,3000.0,600.0,0.0,0.0,549,0.0091,0,0,525.68,145,1,15.0,0.9264
2021-12-21,STR-008,PRD-0105,RadiantX Wellness 272,Beauty,Wellness,Oman,Sohar,6,170.88,28.48,0.0,0.0,590,0.0102,0,0,32.27,60,0,15.0,1.0289
2024-02-11,STR-024,PRD-0224,FlexZone Accessories 587,Sports,Accessories,Qatar,Al Wakrah,10,4253.1,425.31,0.0,0.0,293,0.0341,0,0,379.96,144,0,15.0,1.1145
2024-01-05,STR-020,PRD-0086,VoltX Smart 911,Electronics,Smart Watches,KSA,Riyadh,12,33461.16,2788.43,0.0,0.0,470,0.0255,0,1,2872.53,52,0,15.0,1.1105
2021-06-18,STR-038,PRD-0393,TrendWave Sportswear 974,Fashion,Sportswear,KSA,Riyadh,24,11580.24,482.51,0.0,372.69,1267,0.0189,0,1,511.97,141,0,41.6,1.004
2022-05-03,STR-018,PRD-0330,OrganicBest Beverages 807,Grocery,Beverages,UAE,Dubai,59,738.03,17.87,30.0,0.0,719,0.0821,1,0,19.0,59,0,35.8,1.0434
2021-10-26,STR-029,PRD-0249,OrganicBest Bakery 506,Grocery,Bakery,UAE,Sharjah,53,2223.88,41.96,0.0,0.0,673,0.0788,0,0,39.1,145,0,15.0,1.0227
2020-06-19,STR-010,PRD-0300,NestCraft Lighting 898,Home & Living,Lighting,KSA,Dammam,2,1786.64,1116.65,20.0,0.0,310,0.0065,0,1,1137.3,112,0,42.1,0.8233
2024-07-08,STR-031,PRD-0079,EleganceX Women 984,Fashion,Women Clothing,Oman,Sohar,17,8173.26,480.78,0.0,79.98,738,0.023,0,0,509.68,112,0,41.0,1.1307
2022-01-20,STR-003,PRD-0025,GlowUp Skincare 341,Beauty,Skincare,Qatar,Lusail,22,5593.5,339.0,25.0,0.0,630,0.0349,0,0,349.84,47,0,15.0,1.0321
2023-05-08,STR-009,PRD-0277,DailyDelight Bakery 925,Grocery,Bakery,UAE,Abu Dhabi,74,2930.4,44.0,10.0,0.0,315,0.2349,0,0,46.31,81,0,33.4,1.084
2021-05-03,STR-049,PRD-0103,NaturePure Beverages 768,Grocery,Beverages,Oman,Nizwa,41,1243.49,46.66,35.0,0.0,443,0.0926,1,0,48.95,41,0,37.8,0.9821
2024-12-29,STR-006,PRD-0227,PixelMax Smart 567,Electronics,Smart Watches,Qatar,Lusail,12,29354.16,2446.18,0.0,0.0,911,0.0132,0,0,2326.91,25,0,15.0,1.1498
2023-05-20,STR-044,PRD-0407,NaturePure Frozen 606,Grocery,Frozen Foods,UAE,Abu Dhabi,24,862.02,47.89,25.0,0.0,872,0.0275,0,1,42.48,24,0,41.0,1.0853
2023-06-22,STR-047,PRD-0127,GoldenHarvest Snacks 181,Grocery,Snacks,KSA,Riyadh,26,721.24,27.74,0.0,0.0,334,0.0778,0,0,25.85,26,0,40.6,1.0889
2024-06-13,STR-036,PRD-0164,SmartEdge Tablets 326,Electronics,Tablets,UAE,Abu Dhabi,3,3241.85,1137.49,5.0,0.0,318,0.0094,0,0,1217.8,120,0,36.1,1.128
2024-06-04,STR-013,PRD-0320,SportElite Fitness 750,Sports,Fitness Equipment,KSA,Dammam,5,909.82,242.62,25.0,266.05,568,0.0088,0,0,235.78,125,0,37.3,1.127
2023-01-05,STR-003,PRD-0162,ProFit Sportswear 532,Sports,Sportswear,Qatar,Lusail,17,9795.57,576.21,0.0,0.0,458,0.0371,0,0,610.7,136,0,15.0,1.0705
2024-09-01,STR-025,PRD-0269,NovaTech Tablets 590,Electronics,Tablets,Oman,Nizwa,5,4556.07,1012.46,10.0,0.0,572,0.0087,0,0,891.3,79,0,30.1,1.1367
2020-05-16,STR-009,PRD-0498,LivingArt Kitchen 961,Home & Living,Kitchen,UAE,Abu Dhabi,22,12246.09,856.37,35.0,0.0,775,0.0284,1,1,967.41,29,0,40.3,0.8202
2023-05-19,STR-029,PRD-0176,SmartEdge Cameras 905,Electronics,Cameras,UAE,Sharjah,3,1458.99,486.33,0.0,0.0,934,0.0032,0,1,527.54,121,0,37.6,1.0852
2022-09-30,STR-027,PRD-0329,LivingArt Kitchen 282,Home & Living,Kitchen,KSA,Riyadh,11,236.39,21.49,0.0,402.71,857,0.0128,0,1,24.29,103,4,22.8,1.0599
2021-01-29,STR-034,PRD-0247,HomePlus Lighting 943,Home & Living,Lighting,KSA,Dammam,6,5712.12,952.02,0.0,0.0,780,0.0077,0,1,1088.04,96,0,15.0,0.9377
2022-01-09,STR-005,PRD-0382,SportElite Supplements 953,Sports,Supplements,UAE,Ajman,5,1092.6,218.52,0.0,0.0,708,0.0071,0,0,208.41,146,0,15.0,1.0309
2020-12-28,STR-031,PRD-0074,NaturePure Bakery 507,Grocery,Bakery,Oman,Sohar,36,1168.56,32.46,0.0,441.85,244,0.1475,0,0,31.17,36,0,15.0,0.9227
2021-07-10,STR-014,PRD-0103,NaturePure Beverages 768,Grocery,Beverages,Oman,Salalah,94,4386.04,46.66,0.0,0.0,785,0.1197,0,1,43.79,103,0,38.5,1.0109
2022-11-04,STR-035,PRD-0315,GoldenHarvest Frozen 756,Grocery,Frozen Foods,KSA,Mecca,84,1270.92,17.8,15.0,0.0,645,0.1302,0,1,15.42,127,0,15.0,1.0637
2024-10-29,STR-030,PRD-0484,OrganicBest Dairy 887,Grocery,Dairy,Oman,Sohar,52,772.12,15.63,5.0,0.0,448,0.1161,0,0,17.57,125,0,15.0,1.1431
2023-05-16,STR-042,PRD-0253,ModernEdge Men 128,Fashion,Men Clothing,Oman,Muscat,8,754.08,94.26,0.0,0.0,397,0.0202,0,0,102.48,130,0,39.6,1.0848
2024-10-06,STR-045,PRD-0102,UrbanSpace Kitchen 531,Home & Living,Kitchen,Oman,Nizwa,11,9071.26,824.66,0.0,0.0,580,0.019,0,0,886.28,64,0,19.0,1.1406
2024-02-19,STR-035,PRD-0158,CozyNest Storage 188,Home & Living,Storage,KSA,Mecca,4,3631.6,907.9,0.0,119.67,724,0.0055,0,0,812.41,55,2,16.8,1.1154
2024-12-05,STR-009,PRD-0500,UrbanStyle Accessories 528,Fashion,Accessories,UAE,Abu Dhabi,25,9266.0,370.64,0.0,0.0,390,0.0641,0,0,421.75,35,0,15.0,1.1472
2020-02-18,STR-047,PRD-0355,UrbanStyle Footwear 282,Fashion,Footwear,KSA,Riyadh,3,574.6,255.38,25.0,0.0,587,0.0051,0,0,234.71,67,5,21.0,0.9553
2023-10-24,STR-049,PRD-0357,BloomEssence Fragrance 784,Beauty,Fragrance,Oman,Nizwa,24,1205.93,55.83,10.0,0.0,658,0.0365,0,0,61.84,59,0,19.2,1.1025
2024-08-10,STR-037,PRD-0174,ProFit Outdoor 783,Sports,Outdoor Gear,UAE,Sharjah,6,2800.98,466.83,0.0,0.0,510,0.0118,0,1,504.15,143,0,32.8,1.1343
2022-09-16,STR-016,PRD-0454,FarmFresh Fresh 720,Grocery,Fresh Produce,UAE,Sharjah,82,4032.76,49.18,0.0,0.0,268,0.306,0,1,42.29,125,0,25.3,1.0583
2022-12-23,STR-044,PRD-0170,ActiveEdge Accessories 587,Sports,Accessories,UAE,Abu Dhabi,12,1340.52,111.71,0.0,330.64,725,0.0166,0,1,99.73,25,0,15.0,1.0691
2024-03-22,STR-004,PRD-0479,EliteHome Kitchen 816,Home & Living,Kitchen,Oman,Muscat,25,15556.94,957.35,35.0,0.0,751,0.0333,1,1,873.93,50,0,26.7,1.1189
2021-06-29,STR-008,PRD-0461,ClassicFit Footwear 640,Fashion,Footwear,Oman,Sohar,13,2842.97,218.69,0.0,490.59,247,0.0526,0,0,191.42,95,0,37.4,1.0093
2023-06-29,STR-021,PRD-0490,ClassicFit Women 606,Fashion,Women Clothing,Oman,Salalah,28,11383.96,406.57,0.0,0.0,236,0.1186,0,0,373.99,116,0,41.1,1.0896
2020-05-29,STR-021,PRD-0281,ZenDigital Smartphones 770,Electronics,Smartphones,Oman,Salalah,7,20479.41,2925.63,0.0,0.0,452,0.0155,0,1,2852.34,39,0,41.2,0.8214
2024-10-28,STR-017,PRD-0218,FarmFresh Frozen 695,Grocery,Frozen Foods,KSA,Riyadh,34,100.3,2.95,0.0,466.26,482,0.0705,0,0,2.53,70,0,18.7,1.143
2024-12-05,STR-040,PRD-0030,EliteHome Storage 790,Home & Living,Storage,Oman,Salalah,6,6147.84,1024.64,0.0,0.0,507,0.0118,0,0,1035.8,21,0,15.0,1.1472
2020-08-20,STR-045,PRD-0488,NaturePure Beverages 691,Grocery,Beverages,Oman,Nizwa,80,3345.6,41.82,0.0,0.0,239,0.3347,0,0,47.58,125,0,34.7,0.8291
2021-11-11,STR-041,PRD-0048,FreshChoice Frozen 211,Grocery,Frozen Foods,KSA,Mecca,29,115.13,3.97,0.0,0.0,437,0.0664,0,0,3.89,29,0,15.0,1.0245
2021-05-07,STR-044,PRD-0272,DailyDelight Beverages 297,Grocery,Beverages,UAE,Abu Dhabi,0,0.0,12.0,25.0,0.0,1085,0.0,1,1,10.57,0,0,36.3,0.984
2024-07-03,STR-023,PRD-0169,FreshChoice Beverages 834,Grocery,Beverages,Qatar,Al Khor,83,2622.8,31.6,0.0,0.0,347,0.2392,0,0,32.67,83,0,37.8,1.1302
2021-09-29,STR-029,PRD-0219,PowerMax Accessories 823,Sports,Accessories,UAE,Sharjah,7,3291.54,470.22,0.0,0.0,598,0.0117,0,0,454.57,61,0,22.9,1.0198
2021-11-20,STR-039,PRD-0175,NaturePure Dairy 642,Grocery,Dairy,UAE,Abu Dhabi,30,233.7,7.79,0.0,0.0,716,0.0419,0,1,7.4,30,0,15.0,1.0255
2021-03-19,STR-007,PRD-0412,NestCraft Bedding 232,Home & Living,Bedding,Oman,Nizwa,12,4068.12,339.01,0.0,0.0,942,0.0127,0,1,307.51,28,0,28.5,0.9607
2024-07-23,STR-037,PRD-0174,ProFit Outdoor 783,Sports,Outdoor Gear,UAE,Sharjah,15,5251.84,466.83,25.0,0.0,443,0.0339,0,0,410.01,94,0,37.9,1.1324
2022-06-25,STR-041,PRD-0011,DailyDelight Snacks 551,Grocery,Snacks,KSA,Mecca,122,6073.16,49.78,0.0,0.0,896,0.1362,0,1,53.68,126,0,39.6,1.0492
2024-10-11,STR-014,PRD-0428,VelvetCare Skincare 529,Beauty,Skincare,Oman,Salalah,10,2027.8,202.78,0.0,0.0,1096,0.0091,0,1,175.39,44,0,19.1,1.1411
2023-05-28,STR-018,PRD-0336,UrbanSpace Kitchen 889,Home & Living,Kitchen,UAE,Dubai,7,3211.18,458.74,0.0,354.9,989,0.0071,0,0,415.86,85,0,41.1,1.0861
2020-02-12,STR-038,PRD-0265,ProFit Fitness 403,Sports,Fitness Equipment,KSA,Riyadh,9,3575.02,496.53,20.0,0.0,324,0.0278,0,0,497.6,79,0,18.8,0.9546
2022-05-12,STR-041,PRD-0466,HomePlus Lighting 289,Home & Living,Lighting,KSA,Mecca,14,15429.54,1102.11,0.0,0.0,755,0.0185,0,0,1045.38,63,0,35.7,1.0444
2021-08-07,STR-044,PRD-0102,UrbanSpace Kitchen 531,Home & Living,Kitchen,UAE,Abu Dhabi,14,11545.24,824.66,0.0,0.0,990,0.0141,0,1,848.36,149,0,35.0,1.014
2022-12-22,STR-033,PRD-0107,UrbanStyle Men 938,Fashion,Men Clothing,UAE,Dubai,17,528.36,44.4,30.0,0.0,419,0.0406,0,0,45.06,68,5,15.0,1.0689
2023-08-30,STR-006,PRD-0278,ModernEdge Kids 977,Fashion,Kids Clothing,Qatar,Lusail,15,10512.45,700.83,0.0,0.0,362,0.0414,0,0,641.61,127,0,27.3,1.0964
2022-06-05,STR-042,PRD-0073,GlowUp Skincare 415,Beauty,Skincare,Oman,Muscat,19,320.91,16.89,0.0,0.0,943,0.0201,0,0,16.77,146,0,40.0,1.047
2023-04-16,STR-037,PRD-0104,ActiveEdge Sportswear 143,Sports,Sportswear,UAE,Sharjah,26,4808.9,284.55,35.0,0.0,1163,0.0224,1,0,294.55,70,0,32.1,1.0815
2020-05-23,STR-037,PRD-0418,PureSkin Fragrance 258,Beauty,Fragrance,UAE,Sharjah,29,4182.96,192.32,25.0,0.0,606,0.0479,1,1,206.99,118,0,39.1,0.8208
2023-10-16,STR-044,PRD-0456,FreshChoice Beverages 321,Grocery,Beverages,UAE,Abu Dhabi,67,2481.01,37.03,0.0,0.0,248,0.2702,0,0,35.07,85,0,18.0,1.1016
2020-04-02,STR-027,PRD-0364,VoltX Cameras 879,Electronics,Cameras,KSA,Riyadh,5,12606.4,2521.28,0.0,0.0,403,0.0124,0,0,2859.14,138,0,27.5,0.8161
2022-09-04,STR-010,PRD-0497,ClassicFit Accessories 815,Fashion,Accessories,KSA,Dammam,16,659.2,41.2,0.0,0.0,303,0.0528,0,0,40.29,22,0,29.1,1.057
2023-06-10,STR-042,PRD-0253,ModernEdge Men 128,Fashion,Men Clothing,Oman,Muscat,44,3317.95,94.26,20.0,0.0,657,0.067,0,1,91.13,99,0,38.2,1.0876
2021-08-01,STR-031,PRD-0364,VoltX Cameras 879,Electronics,Cameras,Oman,Sohar,4,10085.12,2521.28,0.0,0.0,645,0.0062,0,0,2532.31,141,0,36.4,1.0133
2020-02-13,STR-025,PRD-0294,SmartEdge Headphones 710,Electronics,Headphones,Oman,Nizwa,3,2601.63,867.21,0.0,0.0,233,0.0129,0,0,806.64,32,0,17.9,0.9547
2020-04-04,STR-022,PRD-0042,VelvetCare Personal 747,Beauty,Personal Care,KSA,Dammam,9,3470.85,385.65,0.0,0.0,692,0.013,0,1,341.22,61,2,29.3,0.8163
2024-10-05,STR-013,PRD-0467,UrbanSpace Lighting 323,Home & Living,Lighting,KSA,Dammam,9,2563.02,284.78,0.0,0.0,1057,0.0085,0,1,314.4,146,0,21.6,1.1405
2021-02-13,STR-040,PRD-0456,FreshChoice Beverages 321,Grocery,Beverages,Oman,Salalah,41,1518.23,37.03,0.0,0.0,527,0.0778,0,1,41.03,41,0,16.6,0.9447
2024-05-24,STR-036,PRD-0142,ModernEdge Women 920,Fashion,Women Clothing,UAE,Abu Dhabi,16,2967.52,185.47,0.0,0.0,1366,0.0117,0,1,172.32,81,0,37.9,1.1258
2021-12-12,STR-040,PRD-0345,RadiantX Makeup 202,Beauty,Makeup,Oman,Salalah,24,6031.2,251.3,0.0,0.0,412,0.0583,0,0,242.57,73,0,15.0,1.0279
2020-04-05,STR-019,PRD-0002,ModernEdge Sportswear 552,Fashion,Sportswear,Oman,Muscat,14,5961.34,425.81,0.0,401.08,160,0.0875,0,0,476.28,47,0,31.1,0.8163
2022-06-29,STR-046,PRD-0468,SportElite Accessories 145,Sports,Accessories,Oman,Nizwa,4,2089.76,522.44,0.0,0.0,456,0.0088,0,0,564.88,81,0,41.4,1.0497
2024-11-20,STR-020,PRD-0261,FreshChoice Bakery 612,Grocery,Bakery,KSA,Riyadh,60,396.6,6.61,0.0,0.0,463,0.1296,0,0,7.23,71,0,15.0,1.1455
2022-01-05,STR-004,PRD-0207,NaturePure Snacks 181,Grocery,Snacks,Oman,Muscat,40,1704.4,42.61,0.0,0.0,472,0.0847,0,0,41.63,40,0,15.0,1.0305
2020-02-15,STR-043,PRD-0274,TrendWave Men 258,Fashion,Men Clothing,Oman,Salalah,13,2038.01,156.77,0.0,419.49,614,0.0212,0,1,163.12,26,5,16.1,0.9549
2021-05-23,STR-020,PRD-0492,NestCraft Bedding 127,Home & Living,Bedding,KSA,Riyadh,10,3393.46,484.78,30.0,0.0,876,0.0114,0,0,548.45,84,0,39.7,0.9916
2024-03-21,STR-023,PRD-0492,NestCraft Bedding 127,Home & Living,Bedding,Qatar,Al Khor,25,9695.6,484.78,20.0,0.0,1044,0.0239,1,0,484.53,25,0,26.3,1.1188
2024-10-18,STR-031,PRD-0176,SmartEdge Cameras 905,Electronics,Cameras,Oman,Sohar,9,4376.97,486.33,0.0,0.0,915,0.0098,0,1,531.09,33,4,18.6,1.1419
2023-06-04,STR-022,PRD-0431,PowerMax Footwear 276,Sports,Footwear,KSA,Dammam,20,6642.74,510.98,35.0,0.0,958,0.0209,1,0,443.49,124,0,42.8,1.0869
